batch_column,batch_level_count,cell_count,control_cells_in_dataset,dataset_id,failures,is_control,perturbation_id,status,warnings
batch,42,127,10691,replogle,,False,DNAJA3,pass,
batch,29,46,10691,replogle,cell count below threshold: 46 < 50,False,DNAJC11,fail,
batch,24,31,10691,replogle,cell count below threshold: 31 < 50,False,DNAJC17,fail,
batch,48,398,10691,replogle,,False,DNAJC19,pass,
batch,48,277,10691,replogle,,False,DNAJC8,pass,
batch,38,84,10691,replogle,,False,DNAJC9,pass,
batch,46,140,10691,replogle,,False,DNLZ,pass,
batch,45,146,10691,replogle,,False,DNM1,pass,
batch,46,168,10691,replogle,,False,DNM1L,pass,
batch,11,12,10691,replogle,cell count below threshold: 12 < 50,False,DNM2,fail,
batch,46,170,10691,replogle,,False,DNMT1,pass,
batch,48,264,10691,replogle,,False,DNTTIP2,pass,
batch,48,155,10691,replogle,,False,DOHH,pass,
batch,47,146,10691,replogle,,False,DOLK,pass,
batch,48,745,10691,replogle,,False,DONSON,pass,
batch,44,135,10691,replogle,,False,DPAGT1,pass,
batch,48,335,10691,replogle,,False,DPH1,pass,
batch,47,164,10691,replogle,,False,DPH2,pass,
batch,31,60,10691,replogle,,False,DPH3,pass,
batch,40,101,10691,replogle,,False,DPH6,pass,
batch,45,153,10691,replogle,,False,DPM2,pass,
batch,38,67,10691,replogle,,False,DPPA2,pass,
batch,28,50,10691,replogle,,False,DPY19L2,pass,
batch,45,126,10691,replogle,,False,DR1,pass,
batch,47,227,10691,replogle,,False,DRAP1,pass,
batch,46,196,10691,replogle,,False,DRG1,pass,
batch,47,245,10691,replogle,,False,DSN1,pass,
batch,46,136,10691,replogle,,False,DTL,pass,
batch,43,121,10691,replogle,,False,DTYMK,pass,
batch,31,49,10691,replogle,cell count below threshold: 49 < 50,False,DUT,fail,
batch,48,291,10691,replogle,,False,DYNC1H1,pass,
batch,48,300,10691,replogle,,False,DYNC1I2,pass,
batch,35,71,10691,replogle,,False,DYNLL1,pass,
batch,48,282,10691,replogle,,False,DYNLRB1,pass,
batch,46,150,10691,replogle,,False,E2F6,pass,
batch,44,134,10691,replogle,,False,E4F1,pass,
batch,44,192,10691,replogle,,False,EARS2,pass,
batch,37,82,10691,replogle,,False,EBNA1BP2,pass,
batch,38,72,10691,replogle,,False,ECD,pass,
batch,30,55,10691,replogle,,False,ECT2,pass,
batch,47,166,10691,replogle,,False,EDC4,pass,
batch,26,37,10691,replogle,cell count below threshold: 37 < 50,False,EEF1A1,fail,
batch,21,32,10691,replogle,cell count below threshold: 32 < 50,False,EEF1B2,fail,
batch,47,175,10691,replogle,,False,EEF1G,pass,
batch,48,321,10691,replogle,,False,EEF2,pass,
batch,45,127,10691,replogle,,False,EFTUD2,pass,
batch,47,362,10691,replogle,,False,EGLN2,pass,
batch,42,95,10691,replogle,,False,EIF1,pass,
batch,26,33,10691,replogle,cell count below threshold: 33 < 50,False,EIF1AD,fail,
batch,45,134,10691,replogle,,False,EIF1AX,pass,
batch,48,178,10691,replogle,,False,EIF2B1,pass,
batch,48,319,10691,replogle,,False,EIF2B2,pass,
batch,41,104,10691,replogle,,False,EIF2B3,pass,
batch,48,324,10691,replogle,,False,EIF2B4,pass,
batch,48,461,10691,replogle,,False,EIF2B5,pass,
batch,47,243,10691,replogle,,False,EIF2S1,pass,
batch,42,120,10691,replogle,,False,EIF2S2,pass,
batch,34,57,10691,replogle,,False,EIF2S3,pass,
batch,48,379,10691,replogle,,False,EIF3A,pass,
batch,24,34,10691,replogle,cell count below threshold: 34 < 50,False,EIF3B,fail,
batch,33,44,10691,replogle,cell count below threshold: 44 < 50,False,EIF3CL,fail,
batch,47,186,10691,replogle,,False,EIF3D,pass,
batch,48,232,10691,replogle,,False,EIF3E,pass,
batch,34,67,10691,replogle,,False,EIF3F,pass,
batch,35,67,10691,replogle,,False,EIF3G,pass,
batch,48,369,10691,replogle,,False,EIF3H,pass,
batch,33,61,10691,replogle,,False,EIF3I,pass,
batch,39,82,10691,replogle,,False,EIF3J,pass,
batch,39,57,10691,replogle,,False,EIF3L,pass,
batch,48,246,10691,replogle,,False,EIF3M,pass,
batch,31,46,10691,replogle,cell count below threshold: 46 < 50,False,EIF4A1,fail,
batch,7,7,10691,replogle,cell count below threshold: 7 < 50,False,EIF4A3,fail,
batch,27,41,10691,replogle,cell count below threshold: 41 < 50,False,EIF4B,fail,
batch,48,357,10691,replogle,,False,EIF4E,pass,
batch,48,372,10691,replogle,,False,EIF4G1,pass,
batch,48,342,10691,replogle,,False,EIF4G2,pass,
batch,47,175,10691,replogle,,False,EIF5,pass,
batch,44,140,10691,replogle,,False,EIF5A,pass,
batch,45,129,10691,replogle,,False,EIF6,pass,
batch,44,85,10691,replogle,,False,ELAC2,pass,
batch,35,83,10691,replogle,,False,ELL,pass,
batch,46,176,10691,replogle,,False,ELOVL1,pass,
batch,46,189,10691,replogle,,False,ELP2,pass,
batch,43,119,10691,replogle,,False,ELP3,pass,
batch,47,177,10691,replogle,,False,ELP5,pass,
batch,43,83,10691,replogle,,False,ELP6,pass,
batch,40,83,10691,replogle,,False,EMC1,pass,
batch,47,195,10691,replogle,,False,EMC3,pass,
batch,35,55,10691,replogle,,False,EMC4,pass,
batch,47,193,10691,replogle,,False,EMC7,pass,
batch,40,70,10691,replogle,,False,ENO1,pass,
batch,39,82,10691,replogle,,False,EP400,pass,
batch,35,79,10691,replogle,,False,EPRS,pass,
batch,45,116,10691,replogle,,False,ERAL1,pass,
batch,41,117,10691,replogle,,False,ERCC2,pass,
batch,47,163,10691,replogle,,False,ERCC3,pass,
batch,39,86,10691,replogle,,False,ERH,pass,
batch,45,175,10691,replogle,,False,ERVW-1,pass,
batch,45,149,10691,replogle,,False,ESF1,pass,
batch,44,120,10691,replogle,,False,ESPL1,pass,
batch,48,421,10691,replogle,,False,ESPN,pass,
batch,32,52,10691,replogle,,False,ETF1,pass,
batch,33,48,10691,replogle,cell count below threshold: 48 < 50,False,EWSR1,fail,
batch,44,182,10691,replogle,,False,EXOC1,pass,
batch,41,88,10691,replogle,,False,EXOC2,pass,
batch,46,247,10691,replogle,,False,EXOC3,pass,
batch,42,108,10691,replogle,,False,EXOC4,pass,
batch,45,110,10691,replogle,,False,EXOC5,pass,
batch,22,32,10691,replogle,cell count below threshold: 32 < 50,False,EXOC7,fail,
batch,14,18,10691,replogle,cell count below threshold: 18 < 50,False,EXOC8,fail,
batch,39,77,10691,replogle,,False,EXOSC1,pass,
batch,42,92,10691,replogle,,False,EXOSC10,pass,
batch,48,226,10691,replogle,,False,EXOSC2,pass,
batch,33,53,10691,replogle,,False,EXOSC3,pass,
batch,45,102,10691,replogle,,False,EXOSC4,pass,
batch,25,41,10691,replogle,cell count below threshold: 41 < 50,False,EXOSC5,fail,
batch,38,75,10691,replogle,,False,EXOSC6,pass,
batch,47,113,10691,replogle,,False,EXOSC7,pass,
batch,44,126,10691,replogle,,False,EXOSC8,pass,
batch,29,40,10691,replogle,cell count below threshold: 40 < 50,False,EXOSC9,fail,
batch,21,28,10691,replogle,cell count below threshold: 28 < 50,False,F8A1,fail,
batch,47,165,10691,replogle,,False,FAF2,pass,
batch,21,25,10691,replogle,cell count below threshold: 25 < 50,False,FAM133B,fail,
batch,31,50,10691,replogle,,False,FAM136A,pass,
batch,40,103,10691,replogle,,False,FAM207A,pass,
batch,46,137,10691,replogle,,False,FAM229A,pass,
batch,48,396,10691,replogle,,False,FAM32A,pass,
batch,21,38,10691,replogle,cell count below threshold: 38 < 50,False,FAM50A,fail,
batch,45,120,10691,replogle,,False,FAM72D,pass,
batch,26,40,10691,replogle,cell count below threshold: 40 < 50,False,FARS2,fail,
batch,46,138,10691,replogle,,False,FARSA,pass,
batch,43,97,10691,replogle,,False,FARSB,pass,
batch,48,187,10691,replogle,,False,FASTKD5,pass,
batch,30,48,10691,replogle,cell count below threshold: 48 < 50,False,FAU,fail,
batch,45,132,10691,replogle,,False,FBL,pass,
batch,44,133,10691,replogle,,False,FBLIM1,pass,
batch,48,326,10691,replogle,,False,FBXO5,pass,
batch,48,231,10691,replogle,,False,FCF1,pass,
batch,10,10,10691,replogle,cell count below threshold: 10 < 50,False,FDPS,fail,
batch,45,140,10691,replogle,,False,FDXR,pass,
batch,44,141,10691,replogle,,False,FEN1,pass,
batch,44,119,10691,replogle,,False,FGFR1OP,pass,
batch,17,21,10691,replogle,cell count below threshold: 21 < 50,False,FIP1L1,fail,
batch,44,160,10691,replogle,,False,FNBP4,pass,
batch,41,80,10691,replogle,,False,FNTA,pass,
batch,47,102,10691,replogle,,False,FNTB,pass,
batch,48,304,10691,replogle,,False,FOLR3,pass,
batch,42,94,10691,replogle,,False,FOXD4,pass,
batch,45,164,10691,replogle,,False,FOXL2,pass,
batch,31,51,10691,replogle,,False,FRG2,pass,
batch,48,207,10691,replogle,,False,FTSJ3,pass,
batch,45,174,10691,replogle,,False,FXN,pass,
batch,48,674,10691,replogle,,False,GAB2,pass,
batch,44,110,10691,replogle,,False,GABPA,pass,
batch,48,167,10691,replogle,,False,GAK,pass,
batch,46,183,10691,replogle,,False,GAPDH,pass,
batch,44,146,10691,replogle,,False,GAR1,pass,
batch,48,256,10691,replogle,,False,GARS,pass,
batch,44,108,10691,replogle,,False,GATA1,pass,
batch,46,161,10691,replogle,,False,GBF1,pass,
batch,30,62,10691,replogle,,False,GCOM1,pass,
batch,39,81,10691,replogle,,False,GEMIN4,pass,
batch,44,133,10691,replogle,,False,GEMIN5,pass,
batch,38,84,10691,replogle,,False,GEMIN6,pass,
batch,44,136,10691,replogle,,False,GEMIN7,pass,
batch,45,86,10691,replogle,,False,GEMIN8,pass,
batch,37,73,10691,replogle,,False,GET1,pass,
batch,44,121,10691,replogle,,False,GET3,pass,
batch,47,222,10691,replogle,,False,GFER,pass,
batch,47,240,10691,replogle,,False,GFM1,pass,
batch,45,167,10691,replogle,,False,GGPS1,pass,
batch,47,186,10691,replogle,,False,GINS1,pass,
batch,45,148,10691,replogle,,False,GINS2,pass,
batch,42,100,10691,replogle,,False,GINS3,pass,
batch,34,60,10691,replogle,,False,GINS4,pass,
batch,44,107,10691,replogle,,False,GIT2,pass,
batch,35,73,10691,replogle,,False,GJA3,pass,
batch,34,57,10691,replogle,,False,GLE1,pass,
batch,45,156,10691,replogle,,False,GLI4,pass,
batch,37,79,10691,replogle,,False,GLMN,pass,
batch,47,136,10691,replogle,,False,GLRX3,pass,
batch,41,99,10691,replogle,,False,GLRX5,pass,
batch,48,164,10691,replogle,,False,GMPPB,pass,
batch,44,123,10691,replogle,,False,GMPS,pass,
batch,36,76,10691,replogle,,False,GNB1L,pass,
batch,48,351,10691,replogle,,False,GNL2,pass,
batch,29,38,10691,replogle,cell count below threshold: 38 < 50,False,GNL3,fail,
batch,35,69,10691,replogle,,False,GNL3L,pass,
batch,40,112,10691,replogle,,False,GNPNAT1,pass,
batch,46,197,10691,replogle,,False,GOLGA6L1,pass,
batch,48,279,10691,replogle,,False,GOLT1B,pass,
batch,48,237,10691,replogle,,False,GON4L,pass,
batch,41,84,10691,replogle,,False,GOSR2,pass,
batch,42,107,10691,replogle,,False,GPKOW,pass,
batch,40,86,10691,replogle,,False,GPN1,pass,
batch,26,44,10691,replogle,cell count below threshold: 44 < 50,False,GPN2,fail,
batch,48,276,10691,replogle,,False,GPN3,pass,
batch,39,112,10691,replogle,,False,GPR61,pass,
batch,48,431,10691,replogle,,False,GPS1,pass,
batch,46,169,10691,replogle,,False,GRB2,pass,
batch,44,123,10691,replogle,,False,GRPEL1,pass,
batch,43,172,10691,replogle,,False,GRSF1,pass,
batch,45,189,10691,replogle,,False,GRWD1,pass,
batch,42,110,10691,replogle,,False,GSDMA,pass,
batch,43,108,10691,replogle,,False,GSPT1,pass,
batch,43,113,10691,replogle,,False,GTF2A1,pass,
batch,47,173,10691,replogle,,False,GTF2A2,pass,
batch,27,35,10691,replogle,cell count below threshold: 35 < 50,False,GTF2B,fail,
batch,47,181,10691,replogle,,False,GTF2E1,pass,
batch,40,70,10691,replogle,,False,GTF2E2,pass,
batch,28,41,10691,replogle,cell count below threshold: 41 < 50,False,GTF2F1,fail,
batch,34,59,10691,replogle,,False,GTF2F2,pass,
batch,48,434,10691,replogle,,False,GTF2H1,pass,
batch,45,156,10691,replogle,,False,GTF2H2,pass,
batch,39,126,10691,replogle,,False,GTF2H2C,pass,
batch,35,76,10691,replogle,,False,GTF2H3,pass,
batch,45,115,10691,replogle,,False,GTF2H4,pass,
batch,45,88,10691,replogle,,False,GTF3A,pass,
batch,46,160,10691,replogle,,False,GTF3C1,pass,
batch,44,114,10691,replogle,,False,GTF3C2,pass,
batch,47,132,10691,replogle,,False,GTF3C3,pass,
batch,46,129,10691,replogle,,False,GTF3C4,pass,
batch,46,166,10691,replogle,,False,GTF3C5,pass,
batch,48,243,10691,replogle,,False,GTF3C6,pass,
batch,33,71,10691,replogle,,False,GTPBP4,pass,
batch,48,279,10691,replogle,,False,GUCD1,pass,
batch,45,118,10691,replogle,,False,GUK1,pass,
batch,43,139,10691,replogle,,False,H2AFX,pass,
batch,43,106,10691,replogle,,False,H2AFZ,pass,
batch,47,237,10691,replogle,,False,H3F3A,pass,
batch,26,33,10691,replogle,cell count below threshold: 33 < 50,False,HAMP,fail,
batch,44,121,10691,replogle,,False,HAPLN2,pass,
batch,48,289,10691,replogle,,False,HARS,pass,
batch,34,62,10691,replogle,,False,HARS2,pass,
batch,32,53,10691,replogle,,False,HAUS1,pass,
batch,45,164,10691,replogle,,False,HAUS3,pass,
batch,47,189,10691,replogle,,False,HAUS4,pass,
batch,45,160,10691,replogle,,False,HAUS5,pass,
batch,24,33,10691,replogle,cell count below threshold: 33 < 50,False,HAUS6,fail,
batch,47,239,10691,replogle,,False,HAUS7,pass,
batch,46,122,10691,replogle,,False,HAUS8,pass,
batch,47,143,10691,replogle,,False,HBS1L,pass,
batch,32,55,10691,replogle,,False,HCFC1,pass,
batch,42,116,10691,replogle,,False,HCRTR1,pass,
batch,35,60,10691,replogle,,False,HDAC3,pass,
batch,48,171,10691,replogle,,False,HDAC7,pass,
batch,47,234,10691,replogle,,False,HEATR1,pass,
batch,45,130,10691,replogle,,False,HECTD1,pass,
batch,43,99,10691,replogle,,False,HGS,pass,
batch,48,160,10691,replogle,,False,HINFP,pass,
batch,48,341,10691,replogle,,False,HIRA,pass,
batch,44,97,10691,replogle,,False,HIST1H2AB,pass,
batch,43,123,10691,replogle,,False,HIST1H2AE,pass,
batch,35,56,10691,replogle,,False,HIST1H2AI,pass,
batch,45,135,10691,replogle,,False,HIST1H2BB,pass,
batch,37,64,10691,replogle,,False,HIST1H2BC,pass,
batch,33,55,10691,replogle,,False,HIST1H2BE,pass,
batch,29,43,10691,replogle,cell count below threshold: 43 < 50,False,HIST1H2BJ,fail,
batch,46,204,10691,replogle,,False,HIST1H2BL,pass,
batch,46,156,10691,replogle,,False,HIST1H2BM,pass,
batch,43,107,10691,replogle,,False,HIST1H2BN,pass,
batch,36,67,10691,replogle,,False,HIST2H2AA3,pass,
batch,34,73,10691,replogle,,False,HIST2H2AC,pass,
batch,23,31,10691,replogle,cell count below threshold: 31 < 50,False,HIST2H2BE,fail,
batch,44,127,10691,replogle,,False,HIST2H2BF,pass,
batch,40,79,10691,replogle,,False,HIST2H3A,pass,
batch,47,185,10691,replogle,,False,HIST2H3D,pass,
batch,42,111,10691,replogle,,False,HJURP,pass,
batch,28,44,10691,replogle,cell count below threshold: 44 < 50,False,HLA-C,fail,
batch,44,114,10691,replogle,,False,HMGA1,pass,
batch,48,241,10691,replogle,,False,HMGB1,pass,
batch,47,166,10691,replogle,,False,HMGCR,pass,
batch,48,230,10691,replogle,,False,HMGCS1,pass,
batch,42,107,10691,replogle,,False,HMGN2,pass,
batch,48,334,10691,replogle,,False,HNRNPC,pass,
batch,45,160,10691,replogle,,False,HNRNPH1,pass,
batch,19,25,10691,replogle,cell count below threshold: 25 < 50,False,HNRNPK,fail,
batch,36,80,10691,replogle,,False,HNRNPL,pass,
batch,47,258,10691,replogle,,False,HNRNPM,pass,
batch,46,149,10691,replogle,,False,HNRNPR,pass,
batch,42,93,10691,replogle,,False,HNRNPU,pass,
batch,37,83,10691,replogle,,False,HOXC10,pass,
batch,46,172,10691,replogle,,False,HS6ST1,pass,
batch,39,86,10691,replogle,,False,HSCB,pass,
batch,22,26,10691,replogle,cell count below threshold: 26 < 50,False,HSD17B10,fail,
batch,45,142,10691,replogle,,False,HSD17B12,pass,
batch,45,131,10691,replogle,,False,HSF1,pass,
batch,43,114,10691,replogle,,False,HSP90B1,pass,
batch,45,120,10691,replogle,,False,HSPA14,pass,
batch,48,438,10691,replogle,,False,HSPA5,pass,
batch,47,255,10691,replogle,,False,HSPA8,pass,
batch,48,420,10691,replogle,,False,HSPA9,pass,
batch,47,145,10691,replogle,,False,HSPD1,pass,
batch,21,29,10691,replogle,cell count below threshold: 29 < 50,False,HSPE1,fail,
batch,40,96,10691,replogle,,False,HTATSF1,pass,
batch,45,201,10691,replogle,,False,HUS1,pass,
batch,43,94,10691,replogle,,False,HUWE1,pass,
batch,24,37,10691,replogle,cell count below threshold: 37 < 50,False,HYOU1,fail,
batch,46,121,10691,replogle,,False,HYPK,pass,
batch,36,58,10691,replogle,,False,IARS,pass,
batch,47,216,10691,replogle,,False,IARS2,pass,
batch,48,429,10691,replogle,,False,ICE1,pass,
batch,46,150,10691,replogle,,False,IFITM2,pass,
batch,17,20,10691,replogle,cell count below threshold: 20 < 50,False,IFITM3,fail,
batch,48,281,10691,replogle,,False,IGBP1,pass,
batch,48,289,10691,replogle,,False,IK,pass,
batch,33,56,10691,replogle,,False,ILF2,pass,
batch,47,138,10691,replogle,,False,ILF3,pass,
batch,23,27,10691,replogle,cell count below threshold: 27 < 50,False,IMP3,fail,
batch,48,164,10691,replogle,,False,IMP4,pass,
batch,40,77,10691,replogle,,False,IMPDH2,pass,
batch,30,59,10691,replogle,,False,INCENP,pass,
batch,37,65,10691,replogle,,False,ING3,pass,
batch,47,151,10691,replogle,,False,INO80,pass,
batch,41,116,10691,replogle,,False,INO80B,pass,
batch,46,211,10691,replogle,,False,INTS1,pass,
batch,48,354,10691,replogle,,False,INTS2,pass,
batch,40,106,10691,replogle,,False,INTS3,pass,
batch,33,48,10691,replogle,cell count below threshold: 48 < 50,False,INTS4,fail,
batch,31,64,10691,replogle,,False,INTS5,pass,
batch,45,146,10691,replogle,,False,INTS6,pass,
batch,35,79,10691,replogle,,False,INTS7,pass,
batch,48,323,10691,replogle,,False,INTS8,pass,
batch,48,229,10691,replogle,,False,INTS9,pass,
batch,39,72,10691,replogle,,False,IPO11,pass,
batch,33,51,10691,replogle,,False,IPO13,pass,
batch,39,75,10691,replogle,,False,IPO7,pass,
batch,46,187,10691,replogle,,False,IPO9,pass,
batch,48,232,10691,replogle,,False,ISCA2,pass,
batch,35,58,10691,replogle,,False,ISCU,pass,
batch,38,73,10691,replogle,,False,ISG20L2,pass,
batch,22,30,10691,replogle,cell count below threshold: 30 < 50,False,ISY1,fail,
batch,48,209,10691,replogle,,False,JAZF1,pass,
batch,47,193,10691,replogle,,False,JMJD6,pass,
batch,32,51,10691,replogle,,False,KANSL1,pass,
batch,47,158,10691,replogle,,False,KANSL2,pass,
batch,47,187,10691,replogle,,False,KANSL3,pass,
batch,35,59,10691,replogle,,False,KARS,pass,
batch,45,118,10691,replogle,,False,KAT5,pass,
batch,47,287,10691,replogle,,False,KAT8,pass,
batch,47,178,10691,replogle,,False,KATNB1,pass,
batch,48,154,10691,replogle,,False,KCMF1,pass,
batch,45,147,10691,replogle,,False,KCNA10,pass,
batch,39,76,10691,replogle,,False,KCTD10,pass,
batch,44,117,10691,replogle,,False,KDM2A,pass,
batch,35,56,10691,replogle,,False,KDM8,pass,
batch,48,198,10691,replogle,,False,KIAA1143,pass,
batch,48,974,10691,replogle,,False,KIF11,pass,
batch,41,118,10691,replogle,,False,KIF14,pass,
batch,28,47,10691,replogle,cell count below threshold: 47 < 50,False,KIF18A,fail,
batch,43,122,10691,replogle,,False,KIF18B,pass,
batch,41,96,10691,replogle,,False,KIF20A,pass,
batch,38,87,10691,replogle,,False,KIF23,pass,
batch,46,129,10691,replogle,,False,KIF4A,pass,
batch,45,160,10691,replogle,,False,KIN,pass,
batch,43,127,10691,replogle,,False,KLC2,pass,
batch,45,173,10691,replogle,,False,KLF7,pass,
batch,44,125,10691,replogle,,False,KLHL11,pass,
batch,40,78,10691,replogle,,False,KPNA6,pass,
batch,48,366,10691,replogle,,False,KPNB1,pass,
batch,32,52,10691,replogle,,False,KRI1,pass,
batch,47,449,10691,replogle,,False,KRR1,pass,
batch,47,182,10691,replogle,,False,KRT10,pass,
batch,43,85,10691,replogle,,False,KRT17,pass,
batch,48,347,10691,replogle,,False,KRT8,pass,
batch,48,132,10691,replogle,,False,KRTAP4-2,pass,
batch,46,168,10691,replogle,,False,KRTAP4-7,pass,
batch,33,52,10691,replogle,,False,KTI12,pass,
batch,43,101,10691,replogle,,False,KXD1,pass,
batch,34,66,10691,replogle,,False,LAMTOR2,pass,
batch,27,40,10691,replogle,cell count below threshold: 40 < 50,False,LAMTOR3,fail,
batch,44,136,10691,replogle,,False,LAMTOR4,pass,
batch,40,100,10691,replogle,,False,LARS,pass,
batch,45,149,10691,replogle,,False,LARS2,pass,
batch,40,83,10691,replogle,,False,LAS1L,pass,
batch,48,157,10691,replogle,,False,LCE1C,pass,
batch,42,123,10691,replogle,,False,LCE1E,pass,
batch,39,81,10691,replogle,,False,LCN10,pass,
batch,43,121,10691,replogle,,False,LENG8,pass,
batch,41,124,10691,replogle,,False,LETM1,pass,
batch,48,287,10691,replogle,,False,LIMS1,pass,
batch,10,13,10691,replogle,cell count below threshold: 13 < 50,False,LIN52,fail,
batch,47,306,10691,replogle,,False,LIN54,pass,
batch,42,128,10691,replogle,,False,LONP1,pass,
batch,42,119,10691,replogle,,False,LPA,pass,
batch,43,110,10691,replogle,,False,LRPPRC,pass,
batch,40,122,10691,replogle,,False,LRR1,pass,
batch,46,114,10691,replogle,,False,LRRC37A3,pass,
batch,43,109,10691,replogle,,False,LRRC37B,pass,
batch,45,116,10691,replogle,,False,LSG1,pass,
batch,44,135,10691,replogle,,False,LSM10,pass,
batch,41,130,10691,replogle,,False,LSM11,pass,
batch,36,63,10691,replogle,,False,LSM12,pass,
batch,48,357,10691,replogle,,False,LSM2,pass,
batch,38,74,10691,replogle,,False,LSM3,pass,
batch,40,84,10691,replogle,,False,LSM4,pass,
batch,48,202,10691,replogle,,False,LSM5,pass,
batch,48,461,10691,replogle,,False,LSM6,pass,
batch,44,140,10691,replogle,,False,LSM7,pass,
batch,45,149,10691,replogle,,False,LST1,pass,
batch,48,188,10691,replogle,,False,LTB4R2,pass,
batch,46,157,10691,replogle,,False,LTBP3,pass,
batch,48,318,10691,replogle,,False,LTV1,pass,
batch,28,45,10691,replogle,cell count below threshold: 45 < 50,False,LUC7L3,fail,
batch,35,71,10691,replogle,,False,LURAP1,pass,
batch,37,70,10691,replogle,,False,LYRM4,pass,
batch,46,154,10691,replogle,,False,MAD2L1,pass,
batch,46,200,10691,replogle,,False,MAD2L2,pass,
batch,45,242,10691,replogle,,False,MAGOH,pass,
batch,46,213,10691,replogle,,False,MAK16,pass,
batch,46,142,10691,replogle,,False,MANF,pass,
batch,40,89,10691,replogle,,False,MARS,pass,
batch,35,75,10691,replogle,,False,MARS2,pass,
batch,46,112,10691,replogle,,False,MASTL,pass,
batch,31,52,10691,replogle,,False,MAT2A,pass,
batch,36,66,10691,replogle,,False,MAU2,pass,
batch,46,180,10691,replogle,,False,MAX,pass,
batch,35,68,10691,replogle,,False,MBTPS1,pass,
batch,47,214,10691,replogle,,False,MBTPS2,pass,
batch,39,86,10691,replogle,,False,MCL1,pass,
batch,48,219,10691,replogle,,False,MCM10,pass,
batch,42,123,10691,replogle,,False,MCM2,pass,
batch,41,124,10691,replogle,,False,MCM3,pass,
batch,43,105,10691,replogle,,False,MCM3AP,pass,
batch,39,87,10691,replogle,,False,MCM4,pass,
batch,43,90,10691,replogle,,False,MCM5,pass,
batch,42,102,10691,replogle,,False,MCM6,pass,
batch,47,160,10691,replogle,,False,MCM7,pass,
batch,47,145,10691,replogle,,False,MCMBP,pass,
batch,37,71,10691,replogle,,False,MCRS1,pass,
batch,42,84,10691,replogle,,False,MDN1,pass,
batch,48,254,10691,replogle,,False,MED1,pass,
batch,48,516,10691,replogle,,False,MED10,pass,
batch,48,237,10691,replogle,,False,MED11,pass,
batch,48,573,10691,replogle,,False,MED12,pass,
batch,46,117,10691,replogle,,False,MED14,pass,
batch,47,151,10691,replogle,,False,MED17,pass,
batch,14,20,10691,replogle,cell count below threshold: 20 < 50,False,MED18,fail,
batch,48,544,10691,replogle,,False,MED19,pass,
batch,36,80,10691,replogle,,False,MED20,pass,
batch,33,63,10691,replogle,,False,MED21,pass,
batch,48,289,10691,replogle,,False,MED22,pass,
batch,41,105,10691,replogle,,False,MED26,pass,
batch,14,19,10691,replogle,cell count below threshold: 19 < 50,False,MED27,fail,
batch,39,73,10691,replogle,,False,MED28,pass,
batch,40,93,10691,replogle,,False,MED29,pass,
batch,48,288,10691,replogle,,False,MED30,pass,
batch,27,38,10691,replogle,cell count below threshold: 38 < 50,False,MED31,fail,
batch,34,66,10691,replogle,,False,MED4,pass,
batch,48,246,10691,replogle,,False,MED6,pass,
batch,48,272,10691,replogle,,False,MED7,pass,
batch,42,112,10691,replogle,,False,MED8,pass,
batch,45,119,10691,replogle,,False,MED9,pass,
batch,44,127,10691,replogle,,False,MEPCE,pass,
batch,42,102,10691,replogle,,False,METAP1,pass,
batch,47,161,10691,replogle,,False,METAP2,pass,
batch,47,208,10691,replogle,,False,METTL1,pass,
batch,41,121,10691,replogle,,False,METTL14,pass,
batch,27,42,10691,replogle,cell count below threshold: 42 < 50,False,METTL16,fail,
batch,44,122,10691,replogle,,False,METTL17,pass,
batch,42,114,10691,replogle,,False,METTL23,pass,
batch,43,138,10691,replogle,,False,METTL3,pass,
batch,45,171,10691,replogle,,False,MEX3A,pass,
batch,48,197,10691,replogle,,False,MFAP1,pass,
batch,44,135,10691,replogle,,False,MFN2,pass,
batch,36,87,10691,replogle,,False,MICOS10,pass,
batch,45,163,10691,replogle,,False,MIOS,pass,
batch,43,90,10691,replogle,,False,MIPEP,pass,
batch,42,82,10691,replogle,,False,MIS12,pass,
batch,46,129,10691,replogle,,False,MIS18A,pass,
batch,42,107,10691,replogle,,False,MIS18BP1,pass,
batch,44,160,10691,replogle,,False,MKRN1,pass,
batch,38,78,10691,replogle,,False,MLST8,pass,
batch,47,183,10691,replogle,,False,MMGT1,pass,
batch,45,129,10691,replogle,,False,MMS19,pass,
batch,33,57,10691,replogle,,False,MMS22L,pass,
batch,39,85,10691,replogle,,False,MNAT1,pass,
batch,41,118,10691,replogle,,False,MOB4,pass,
batch,47,118,10691,replogle,,False,MOCS3,pass,
batch,44,124,10691,replogle,,False,MOG,pass,
batch,42,123,10691,replogle,,False,MOK,pass,
batch,28,43,10691,replogle,cell count below threshold: 43 < 50,False,MPHOSPH10,fail,
batch,39,74,10691,replogle,,False,MRGBP,pass,
batch,46,165,10691,replogle,,False,MRPL1,pass,
batch,42,102,10691,replogle,,False,MRPL10,pass,
batch,40,87,10691,replogle,,False,MRPL13,pass,
batch,45,211,10691,replogle,,False,MRPL14,pass,
batch,30,46,10691,replogle,cell count below threshold: 46 < 50,False,MRPL15,fail,
batch,40,85,10691,replogle,,False,MRPL16,pass,
batch,41,99,10691,replogle,,False,MRPL17,pass,
batch,45,180,10691,replogle,,False,MRPL18,pass,
batch,48,192,10691,replogle,,False,MRPL19,pass,
batch,45,147,10691,replogle,,False,MRPL2,pass,
